time,ip,message
283.642935, 127.0.0.1, /block 96 14 79
283.671177, 127.0.0.1, /block 100 14 62
283.698838, 127.0.0.1, /block 103 12 62
283.728174, 127.0.0.1, /block 105 11 58
283.755898, 127.0.0.1, /block 109 12 47
283.783647, 127.0.0.1, /block 112 12 46
283.811778, 127.0.0.1, /block 114 10 40
283.841404, 127.0.0.1, /block 114 11 40
283.868937, 127.0.0.1, /block 114 12 47
283.896012, 127.0.0.1, /block 114 12 47
283.923709, 127.0.0.1, /block 114 12 48
283.951113, 127.0.0.1, /block 114 13 53
283.979206, 127.0.0.1, /block 114 13 62
284.007937, 127.0.0.1, /block 114 14 64
284.035952, 127.0.0.1, /block 114 15 62
284.063078, 127.0.0.1, /block 114 15 65
284.092080, 127.0.0.1, /block 114 17 56
284.118923, 127.0.0.1, /block 114 18 60
284.147063, 127.0.0.1, /block 114 18 57
284.176726, 127.0.0.1, /block 114 22 59
284.203297, 127.0.0.1, /block 113 24 68
284.231311, 127.0.0.1, /block 113 25 68
284.259041, 127.0.0.1, /block 112 27 58
284.287356, 127.0.0.1, /block 111 29 48
284.316088, 127.0.0.1, /block 111 33 48
284.343898, 127.0.0.1, /block 110 35 51
284.371764, 127.0.0.1, /block 110 37 45
284.399741, 127.0.0.1, /block 108 41 43
284.427597, 127.0.0.1, /block 107 43 51
284.455552, 127.0.0.1, /block 108 45 45
284.483142, 127.0.0.1, /block 109 47 44
284.512285, 127.0.0.1, /block 109 48 47
284.539260, 127.0.0.1, /block 109 48 52
284.568026, 127.0.0.1, /block 109 48 55
284.595896, 127.0.0.1, /block 108 48 52
284.622279, 127.0.0.1, /block 107 48 47
284.651439, 127.0.0.1, /block 107 47 39
284.679577, 127.0.0.1, /block 107 47 36
284.707572, 127.0.0.1, /block 107 47 35
284.735350, 127.0.0.1, /block 106 46 35
284.763278, 127.0.0.1, /block 105 45 42
284.790840, 127.0.0.1, /block 105 44 47
284.819822, 127.0.0.1, /block 104 42 40
284.847977, 127.0.0.1, /block 102 39 36
284.875580, 127.0.0.1, /block 100 38 38
284.903163, 127.0.0.1, /block 98 36 43
284.931348, 127.0.0.1, /block 97 35 46
284.958865, 127.0.0.1, /block 96 33 38
284.987536, 127.0.0.1, /block 96 32 40
285.015822, 127.0.0.1, /block 95 31 40
285.043909, 127.0.0.1, /block 95 28 36
285.071744, 127.0.0.1, /block 95 28 39
285.099238, 127.0.0.1, /block 95 28 39
285.127011, 127.0.0.1, /block 95 28 42
285.155104, 127.0.0.1, /block 95 28 38
285.183604, 127.0.0.1, /block 95 28 41
285.211485, 127.0.0.1, /block 93 28 42
285.239304, 127.0.0.1, /block 93 27 47
285.266968, 127.0.0.1, /block 92 27 46
285.295773, 127.0.0.1, /block 92 27 43
285.323758, 127.0.0.1, /block 90 26 45
285.351767, 127.0.0.1, /block 89 26 36
285.380486, 127.0.0.1, /block 86 26 36
285.408249, 127.0.0.1, /block 85 24 39
285.435919, 127.0.0.1, /block 83 24 41
285.463157, 127.0.0.1, /block 81 24 51
285.492314, 127.0.0.1, /block 80 24 50
285.519593, 127.0.0.1, /block 79 23 50
285.547239, 127.0.0.1, /block 78 23 48
285.575945, 127.0.0.1, /block 76 22 36
285.603487, 127.0.0.1, /block 76 22 45
285.631184, 127.0.0.1, /block 76 21 50
285.659250, 127.0.0.1, /block 76 21 51
285.688320, 127.0.0.1, /block 76 22 50
285.715106, 127.0.0.1, /block 76 22 49
285.743955, 127.0.0.1, /block 77 22 49
285.771339, 127.0.0.1, /block 76 22 47
285.799089, 127.0.0.1, /block 76 22 48
285.826989, 127.0.0.1, /block 76 22 51
285.856146, 127.0.0.1, /block 76 21 52
285.883182, 127.0.0.1, /block 76 21 51
285.911020, 127.0.0.1, /block 75 20 58
285.939533, 127.0.0.1, /block 75 19 51
285.967249, 127.0.0.1, /block 75 19 51
285.996040, 127.0.0.1, /block 75 19 54
286.023958, 127.0.0.1, /block 74 19 53
286.051443, 127.0.0.1, /block 73 19 47
286.079403, 127.0.0.1, /block 71 18 49
286.107398, 127.0.0.1, /block 68 17 44
286.136045, 127.0.0.1, /block 68 16 27
286.163313, 127.0.0.1, /block 67 16 26
286.192065, 127.0.0.1, /block 66 16 32
286.219385, 127.0.0.1, /block 66 16 32
286.247447, 127.0.0.1, /block 66 17 35
286.276212, 127.0.0.1, /block 66 17 33
286.302907, 127.0.0.1, /block 66 16 37
286.332317, 127.0.0.1, /block 65 16 36
286.359544, 127.0.0.1, /block 65 16 35
286.387158, 127.0.0.1, /block 65 17 35
286.417361, 127.0.0.1, /block 65 16 33
286.443938, 127.0.0.1, /block 63 16 34
286.469687, 127.0.0.1, /block 62 16 43
286.499881, 127.0.0.1, /block 60 16 39
286.527399, 127.0.0.1, /block 56 15 34
286.555752, 127.0.0.1, /block 54 14 36
286.584167, 127.0.0.1, /block 52 14 53
286.611348, 127.0.0.1, /block 52 13 59
286.639871, 127.0.0.1, /block 50 13 66
286.668283, 127.0.0.1, /block 50 11 54
286.695461, 127.0.0.1, /block 47 11 52
286.723674, 127.0.0.1, /block 46 12 49
286.751090, 127.0.0.1, /block 46 10 49
286.779821, 127.0.0.1, /block 45 11 58
286.807806, 127.0.0.1, /block 45 11 62
286.834863, 127.0.0.1, /block 45 11 60
286.863229, 127.0.0.1, /block 44 10 53
286.893422, 127.0.0.1, /block 44 10 56
286.918961, 127.0.0.1, /block 44 10 58
286.947385, 127.0.0.1, /block 44 10 56
286.975721, 127.0.0.1, /block 44 10 57
287.004176, 127.0.0.1, /block 44 10 57
287.032291, 127.0.0.1, /block 43 10 56
287.059438, 127.0.0.1, /block 42 12 67
287.087879, 127.0.0.1, /block 41 12 63
287.115246, 127.0.0.1, /block 38 11 66
287.144694, 127.0.0.1, /block 36 10 61
287.171524, 127.0.0.1, /block 35 9 55
287.200317, 127.0.0.1, /block 34 9 63
287.227693, 127.0.0.1, /block 32 9 61
287.254924, 127.0.0.1, /block 30 8 66
287.285230, 127.0.0.1, /block 30 8 55
287.311985, 127.0.0.1, /block 27 8 54
287.339254, 127.0.0.1, /block 26 8 65
287.368053, 127.0.0.1, /block 25 8 62
287.395711, 127.0.0.1, /block 24 9 62
287.423890, 127.0.0.1, /block 24 8 67
287.451500, 127.0.0.1, /block 24 8 71
287.479629, 127.0.0.1, /block 24 8 72
287.507110, 127.0.0.1, /block 24 8 73
287.535779, 127.0.0.1, /block 24 8 75
287.564415, 127.0.0.1, /block 23 8 71
287.592588, 127.0.0.1, /block 23 8 68
287.619545, 127.0.0.1, /block 23 8 63
287.647252, 127.0.0.1, /block 23 8 60
287.676052, 127.0.0.1, /block 22 8 65
287.704196, 127.0.0.1, /block 22 8 63
287.731351, 127.0.0.1, /block 20 8 58
287.759442, 127.0.0.1, /block 19 7 48
287.787588, 127.0.0.1, /block 18 7 44
287.816240, 127.0.0.1, /block 16 7 47
287.843211, 127.0.0.1, /block 15 6 57
287.870954, 127.0.0.1, /block 14 5 57
287.899810, 127.0.0.1, /block 14 5 59
287.927665, 127.0.0.1, /block 13 5 59
287.956298, 127.0.0.1, /block 13 5 52
287.984237, 127.0.0.1, /block 13 5 53
288.010980, 127.0.0.1, /block 13 5 54
288.039277, 127.0.0.1, /block 12 5 53
288.067391, 127.0.0.1, /block 13 5 51
288.096306, 127.0.0.1, /block 13 5 50
288.123261, 127.0.0.1, /block 11 5 53
288.151956, 127.0.0.1, /block 8 5 35
288.179545, 127.0.0.1, /block 7 4 35
288.208295, 127.0.0.1, /block 7 3 33
288.235040, 127.0.0.1, /block 7 3 36
288.264408, 127.0.0.1, /block 7 2 33
288.291108, 127.0.0.1, /block 7 2 31
288.320069, 127.0.0.1, /block 7 3 36
288.348269, 127.0.0.1, /block 7 2 38
288.375899, 127.0.0.1, /block 7 2 35
288.402991, 127.0.0.1, /block 7 2 34
288.432073, 127.0.0.1, /block 7 3 37
288.458986, 127.0.0.1, /block 7 3 40
288.487868, 127.0.0.1, /block 8 3 41
288.515454, 127.0.0.1, /block 8 4 39
288.543579, 127.0.0.1, /block 8 7 42
288.571677, 127.0.0.1, /block 9 9 44
288.599432, 127.0.0.1, /block 10 10 39
288.627278, 127.0.0.1, /block 10 11 48
288.656258, 127.0.0.1, /block 10 12 53
288.683141, 127.0.0.1, /block 10 12 59
288.712216, 127.0.0.1, /block 10 12 59
288.738946, 127.0.0.1, /block 9 13 56
288.767883, 127.0.0.1, /block 8 13 46
288.796027, 127.0.0.1, /block 9 14 48
288.823884, 127.0.0.1, /block 10 15 43
288.852252, 127.0.0.1, /block 9 14 47
288.879327, 127.0.0.1, /block 9 15 42
288.907903, 127.0.0.1, /block 8 15 40
288.935735, 127.0.0.1, /block 9 15 42
288.964438, 127.0.0.1, /block 9 17 36
288.991304, 127.0.0.1, /block 9 18 51
289.020100, 127.0.0.1, /block 9 19 48
289.047596, 127.0.0.1, /block 9 21 50
289.075805, 127.0.0.1, /block 9 22 54
289.102965, 127.0.0.1, /block 9 24 43
289.131979, 127.0.0.1, /block 9 26 59
289.160137, 127.0.0.1, /block 10 27 57
289.186956, 127.0.0.1, /block 9 29 53
289.215963, 127.0.0.1, /block 10 31 53
289.244649, 127.0.0.1, /block 9 32 43
289.271568, 127.0.0.1, /block 9 35 39
289.298891, 127.0.0.1, /block 10 37 55
289.327371, 127.0.0.1, /block 11 38 49
289.355498, 127.0.0.1, /block 10 38 40
289.383361, 127.0.0.1, /block 11 41 48
289.411972, 127.0.0.1, /block 11 42 54
289.440213, 127.0.0.1, /block 11 43 61
289.467316, 127.0.0.1, /block 11 43 56
289.494979, 127.0.0.1, /block 11 43 60
289.523867, 127.0.0.1, /block 11 43 60
289.552315, 127.0.0.1, /block 11 43 48
289.579615, 127.0.0.1, /block 9 45 52
289.607946, 127.0.0.1, /block 9 47 53
289.635928, 127.0.0.1, /block 10 48 52
289.663559, 127.0.0.1, /block 11 49 44
289.692134, 127.0.0.1, /block 10 49 39
289.720281, 127.0.0.1, /block 9 51 52
289.747567, 127.0.0.1, /block 8 53 59
289.776443, 127.0.0.1, /block 9 54 57
289.804144, 127.0.0.1, /block 9 55 54
289.831476, 127.0.0.1, /block 11 57 48
289.859710, 127.0.0.1, /block 9 58 44
289.887926, 127.0.0.1, /block 9 61 32
289.915355, 127.0.0.1, /block 9 62 37
289.944016, 127.0.0.1, /block 9 64 35
289.972326, 127.0.0.1, /block 11 65 27
289.999902, 127.0.0.1, /block 11 66 33
290.027071, 127.0.0.1, /block 11 71 36
290.054890, 127.0.0.1, /block 9 72 45
290.083803, 127.0.0.1, /block 8 75 48
290.112083, 127.0.0.1, /block 10 76 44
290.140269, 127.0.0.1, /block 11 77 47
290.168352, 127.0.0.1, /block 11 78 49
290.195380, 127.0.0.1, /block 11 80 48
290.223947, 127.0.0.1, /block 10 81 46
290.250968, 127.0.0.1, /block 10 82 56
290.279564, 127.0.0.1, /block 11 84 51
290.308019, 127.0.0.1, /block 12 86 49
290.335366, 127.0.0.1, /block 12 87 47
290.363989, 127.0.0.1, /block 12 88 40
290.391433, 127.0.0.1, /block 13 90 41
290.419929, 127.0.0.1, /block 14 90 36
290.448442, 127.0.0.1, /block 16 90 34
290.475456, 127.0.0.1, /block 19 92 38
290.503982, 127.0.0.1, /block 21 92 34
290.531493, 127.0.0.1, /block 24 92 36
290.559808, 127.0.0.1, /block 26 94 49
290.587675, 127.0.0.1, /block 27 95 48
290.616458, 127.0.0.1, /block 32 95 45
290.643985, 127.0.0.1, /block 35 94 47
290.671368, 127.0.0.1, /block 42 94 49
290.699442, 127.0.0.1, /block 44 94 56
290.727485, 127.0.0.1, /block 49 95 65
290.755655, 127.0.0.1, /block 55 94 52
290.783764, 127.0.0.1, /block 61 93 63
290.812246, 127.0.0.1, /block 65 90 55
290.840534, 127.0.0.1, /block 71 88 49
290.867447, 127.0.0.1, /block 76 85 64
290.895700, 127.0.0.1, /block 83 83 59
290.924223, 127.0.0.1, /block 89 81 57
290.951243, 127.0.0.1, /block 94 77 44
290.979810, 127.0.0.1, /block 97 74 52
291.008029, 127.0.0.1, /block 101 71 47
291.035384, 127.0.0.1, /block 102 67 39
291.063776, 127.0.0.1, /block 102 64 40
291.090993, 127.0.0.1, /block 102 60 41
291.119418, 127.0.0.1, /block 101 57 53
291.147588, 127.0.0.1, /block 97 56 48
291.174971, 127.0.0.1, /block 93 55 28
291.203888, 127.0.0.1, /block 85 54 23
291.231730, 127.0.0.1, /block 78 52 25
291.260386, 127.0.0.1, /block 73 52 22
291.288230, 127.0.0.1, /block 68 53 46
291.315420, 127.0.0.1, /block 62 54 34
291.343505, 127.0.0.1, /block 61 52 38
291.372187, 127.0.0.1, /block 56 49 23
291.400259, 127.0.0.1, /block 55 47 34
291.428033, 127.0.0.1, /block 54 44 43
291.456003, 127.0.0.1, /block 52 39 30
291.483699, 127.0.0.1, /block 50 36 50
291.511612, 127.0.0.1, /block 45 32 43
291.539607, 127.0.0.1, /block 42 28 62
291.568225, 127.0.0.1, /block 38 28 69
291.595151, 127.0.0.1, /block 31 27 60
291.623797, 127.0.0.1, /block 26 25 43
291.651638, 127.0.0.1, /block 24 26 44
291.679009, 127.0.0.1, /block 24 26 51
291.707901, 127.0.0.1, /block 24 25 55
291.736013, 127.0.0.1, /block 23 24 49
291.764349, 127.0.0.1, /block 23 24 49
291.791175, 127.0.0.1, /block 22 24 46
291.819839, 127.0.0.1, /block 23 25 42
291.847827, 127.0.0.1, /block 23 25 45
291.875010, 127.0.0.1, /block 23 25 44
291.903400, 127.0.0.1, /block 23 25 45
291.931240, 127.0.0.1, /block 23 25 45
291.959018, 127.0.0.1, /block 24 25 48
291.987862, 127.0.0.1, /block 25 25 45
292.015478, 127.0.0.1, /block 25 25 49
292.043389, 127.0.0.1, /block 25 25 49
292.072338, 127.0.0.1, /block 25 26 46
292.098851, 127.0.0.1, /block 26 28 40
292.127886, 127.0.0.1, /block 26 27 44
292.155238, 127.0.0.1, /block 27 27 42
292.184704, 127.0.0.1, /block 27 27 45
292.211993, 127.0.0.1, /block 27 27 43
292.240316, 127.0.0.1, /block 28 28 49
292.267902, 127.0.0.1, /block 29 27 41
292.295300, 127.0.0.1, /block 30 28 53
292.323373, 127.0.0.1, /block 31 29 46
292.352515, 127.0.0.1, /block 32 32 40
292.379431, 127.0.0.1, /block 32 32 43
292.407487, 127.0.0.1, /block 34 32 47
292.435776, 127.0.0.1, /block 34 33 62
292.463049, 127.0.0.1, /block 35 34 63
292.491705, 127.0.0.1, /block 37 35 63
292.519963, 127.0.0.1, /block 39 36 47
292.547462, 127.0.0.1, /block 41 37 52
292.575875, 127.0.0.1, /block 41 37 46
292.603616, 127.0.0.1, /block 42 37 44
292.632150, 127.0.0.1, /block 42 38 41
292.659875, 127.0.0.1, /block 42 41 42
292.687957, 127.0.0.1, /block 43 41 48
292.716317, 127.0.0.1, /block 44 41 42
292.743056, 127.0.0.1, /block 45 44 50
292.771644, 127.0.0.1, /block 46 45 56
292.800160, 127.0.0.1, /block 46 46 41
292.827389, 127.0.0.1, /block 47 46 36
292.856223, 127.0.0.1, /block 49 47 30
292.882883, 127.0.0.1, /block 51 48 41
292.912342, 127.0.0.1, /block 51 47 33
292.939375, 127.0.0.1, /block 52 48 28
292.967794, 127.0.0.1, /block 52 49 29
292.995901, 127.0.0.1, /block 52 50 37
293.023817, 127.0.0.1, /block 52 50 37
293.052771, 127.0.0.1, /block 52 51 39
293.079396, 127.0.0.1, /block 53 50 37
293.108264, 127.0.0.1, /block 54 50 33
293.135435, 127.0.0.1, /block 54 52 39
293.164020, 127.0.0.1, /block 55 52 37
293.192006, 127.0.0.1, /block 55 53 41
293.219289, 127.0.0.1, /block 57 53 33
293.248196, 127.0.0.1, /block 58 53 28
293.275335, 127.0.0.1, /block 57 54 27
293.303537, 127.0.0.1, /block 58 55 40
293.331401, 127.0.0.1, /block 61 55 28
293.360415, 127.0.0.1, /block 61 55 39
293.387176, 127.0.0.1, /block 62 55 44
293.416243, 127.0.0.1, /block 63 55 42
293.443442, 127.0.0.1, /block 63 56 36
293.471984, 127.0.0.1, /block 64 56 49
293.500137, 127.0.0.1, /block 64 58 44
293.527210, 127.0.0.1, /block 64 58 52
293.555471, 127.0.0.1, /block 64 58 48
293.583470, 127.0.0.1, /block 65 58 38
293.612425, 127.0.0.1, /block 65 59 55
293.640077, 127.0.0.1, /block 65 60 54
293.667386, 127.0.0.1, /block 66 61 49
293.696334, 127.0.0.1, /block 66 61 35
293.724427, 127.0.0.1, /block 68 62 38
293.752440, 127.0.0.1, /block 68 62 47
293.778959, 127.0.0.1, /block 70 62 48
293.808413, 127.0.0.1, /block 70 62 42
293.835770, 127.0.0.1, /block 71 63 42
293.863152, 127.0.0.1, /block 71 63 50
293.892010, 127.0.0.1, /block 72 63 44
293.920479, 127.0.0.1, /block 72 64 48
293.947170, 127.0.0.1, /block 73 64 51
293.976452, 127.0.0.1, /block 74 65 50
294.003501, 127.0.0.1, /block 75 66 44
294.033595, 127.0.0.1, /block 76 66 47
294.059006, 127.0.0.1, /block 76 67 41
294.088760, 127.0.0.1, /block 78 67 37
294.115625, 127.0.0.1, /block 78 67 48
294.144325, 127.0.0.1, /block 80 67 52
294.171480, 127.0.0.1, /block 80 69 36
294.200199, 127.0.0.1, /block 80 70 39
294.227031, 127.0.0.1, /block 80 70 40
294.256052, 127.0.0.1, /block 81 71 42
294.284516, 127.0.0.1, /block 82 71 43
294.312221, 127.0.0.1, /block 83 72 48
294.339822, 127.0.0.1, /block 83 73 59
294.368271, 127.0.0.1, /block 84 74 50
294.395462, 127.0.0.1, /block 85 74 51
294.423665, 127.0.0.1, /block 86 76 44
294.452353, 127.0.0.1, /block 85 76 49
294.479798, 127.0.0.1, /block 87 75 51
294.508000, 127.0.0.1, /block 88 76 55
294.537012, 127.0.0.1, /block 88 76 66
294.564276, 127.0.0.1, /block 92 77 50
294.592230, 127.0.0.1, /block 93 77 51
294.619263, 127.0.0.1, /block 93 77 49
294.647568, 127.0.0.1, /block 93 79 44
294.676602, 127.0.0.1, /block 94 78 54
294.703523, 127.0.0.1, /block 95 80 50
294.732159, 127.0.0.1, /block 96 80 55
294.760187, 127.0.0.1, /block 96 81 72
294.787723, 127.0.0.1, /block 97 81 69
294.814980, 127.0.0.1, /block 97 81 70
294.843522, 127.0.0.1, /block 97 82 78
294.872141, 127.0.0.1, /block 97 82 78
294.900564, 127.0.0.1, /block 97 82 77
294.927688, 127.0.0.1, /block 98 82 73
294.956197, 127.0.0.1, /block 98 83 71
294.985472, 127.0.0.1, /block 98 82 74
295.011296, 127.0.0.1, /block 98 82 75
295.039632, 127.0.0.1, /block 99 82 73
295.068177, 127.0.0.1, /block 99 83 77
295.096213, 127.0.0.1, /block 100 83 78
295.124686, 127.0.0.1, /block 101 83 72
295.152474, 127.0.0.1, /block 101 84 67
295.179970, 127.0.0.1, /block 101 84 60
295.208372, 127.0.0.1, /block 102 85 54
295.235491, 127.0.0.1, /block 103 85 56
295.263854, 127.0.0.1, /block 103 86 49
295.292459, 127.0.0.1, /block 103 86 54
295.319606, 127.0.0.1, /block 103 87 47
295.348022, 127.0.0.1, /block 105 89 46
295.374566, 127.0.0.1, /block 105 91 41
295.404537, 127.0.0.1, /block 105 91 42
295.431503, 127.0.0.1, /block 105 92 42
295.460280, 127.0.0.1, /block 106 92 44
295.487879, 127.0.0.1, /block 106 92 41
295.516401, 127.0.0.1, /block 108 92 39
295.544230, 127.0.0.1, /block 107 92 40
295.571337, 127.0.0.1, /block 108 92 50
295.600005, 127.0.0.1, /block 108 93 47
295.628349, 127.0.0.1, /block 109 93 46
295.655786, 127.0.0.1, /block 110 93 41
295.684045, 127.0.0.1, /block 111 95 51
295.711002, 127.0.0.1, /block 111 95 63
295.739404, 127.0.0.1, /block 112 96 60
295.768536, 127.0.0.1, /block 113 97 55
295.796393, 127.0.0.1, /block 113 97 50
295.824446, 127.0.0.1, /block 114 99 55
295.851842, 127.0.0.1, /block 115 99 46
295.880308, 127.0.0.1, /block 114 100 49
295.908572, 127.0.0.1, /block 115 102 62
295.935200, 127.0.0.1, /block 115 102 61
295.963085, 127.0.0.1, /block 116 102 56
295.992035, 127.0.0.1, /block 116 102 46
296.019682, 127.0.0.1, /block 117 103 43
296.047052, 127.0.0.1, /block 118 105 40
296.075911, 127.0.0.1, /block 119 106 42
296.104042, 127.0.0.1, /block 119 108 44
296.131407, 127.0.0.1, /block 119 109 54
296.159500, 127.0.0.1, /block 119 110 56
296.188687, 127.0.0.1, /block 120 110 55
296.215587, 127.0.0.1, /block 120 111 70
296.243877, 127.0.0.1, /block 121 112 68
296.271472, 127.0.0.1, /block 121 113 66
296.299999, 127.0.0.1, /block 122 114 64
296.327276, 127.0.0.1, /block 122 115 65
296.356717, 127.0.0.1, /block 122 116 64
296.384000, 127.0.0.1, /block 122 116 63
296.411320, 127.0.0.1, /block 123 116 63
296.440390, 127.0.0.1, /block 122 116 68
296.467191, 127.0.0.1, /block 122 116 66
296.496372, 127.0.0.1, /block 123 116 61
296.523666, 127.0.0.1, /block 122 117 56
296.551606, 127.0.0.1, /block 123 119 52
296.580516, 127.0.0.1, /block 123 121 58
296.608304, 127.0.0.1, /block 123 122 58
296.635535, 127.0.0.1, /block 124 123 58
296.664040, 127.0.0.1, /block 124 125 60
296.691840, 127.0.0.1, /block 124 125 50
296.720064, 127.0.0.1, /block 124 125 51
296.747476, 127.0.0.1, /block 124 126 50
296.776493, 127.0.0.1, /block 124 125 51
296.803930, 127.0.0.1, /block 124 126 51
296.831996, 127.0.0.1, /block 124 126 51
296.859414, 127.0.0.1, /block 124 126 49
296.889839, 127.0.0.1, /block 124 126 48
296.915809, 127.0.0.1, /block 125 127 34
296.944325, 127.0.0.1, /block 127 127 31
296.971749, 127.0.0.1, /block 127 127 22
296.999053, 127.0.0.1, /block 127 127 20
297.027853, 127.0.0.1, /block 127 127 16
297.055490, 127.0.0.1, /block 127 127 12
297.084136, 127.0.0.1, /block 127 127 16
297.111554, 127.0.0.1, /block 127 127 18
297.139418, 127.0.0.1, /block 125 127 21
297.167746, 127.0.0.1, /block 125 127 28
297.196395, 127.0.0.1, /block 127 127 26
297.224591, 127.0.0.1, /block 127 124 30
297.251282, 127.0.0.1, /block 127 123 34
297.279373, 127.0.0.1, /block 127 124 34
297.308638, 127.0.0.1, /block 127 124 35
297.335534, 127.0.0.1, /block 127 123 35
297.363327, 127.0.0.1, /block 127 123 37
297.391672, 127.0.0.1, /block 127 122 41
297.420164, 127.0.0.1, /block 127 120 44
297.447518, 127.0.0.1, /block 126 118 45
297.475021, 127.0.0.1, /block 127 117 54
297.504757, 127.0.0.1, /block 127 114 46
297.531948, 127.0.0.1, /block 127 114 47
297.561354, 127.0.0.1, /block 127 113 46
297.587562, 127.0.0.1, /block 127 114 46
297.616029, 127.0.0.1, /block 127 114 46
297.643367, 127.0.0.1, /block 127 113 45
297.671768, 127.0.0.1, /block 127 113 45
297.698987, 127.0.0.1, /block 127 113 45
297.727956, 127.0.0.1, /block 127 111 39
297.755445, 127.0.0.1, /block 127 108 28
297.784207, 127.0.0.1, /block 127 106 38
297.812353, 127.0.0.1, /block 127 106 41
297.839832, 127.0.0.1, /block 127 105 42
297.868499, 127.0.0.1, /block 127 105 43
297.895036, 127.0.0.1, /block 127 104 48
297.923863, 127.0.0.1, /block 127 104 48
297.951039, 127.0.0.1, /block 127 104 46
297.979729, 127.0.0.1, /block 127 103 45
298.007406, 127.0.0.1, /block 127 102 42
298.035931, 127.0.0.1, /block 127 101 38
298.064361, 127.0.0.1, /block 127 100 37
298.092143, 127.0.0.1, /block 127 96 37
298.120385, 127.0.0.1, /block 126 96 41
298.147015, 127.0.0.1, /block 127 95 50
298.176004, 127.0.0.1, /block 127 94 45
298.203558, 127.0.0.1, /block 127 94 46
298.231355, 127.0.0.1, /block 126 93 45
298.259736, 127.0.0.1, /block 126 93 55
298.288750, 127.0.0.1, /block 126 92 53
298.315393, 127.0.0.1, /block 126 92 52
298.344274, 127.0.0.1, /block 127 91 53
298.372485, 127.0.0.1, /block 127 90 40
298.399483, 127.0.0.1, /block 127 90 42
298.427571, 127.0.0.1, /block 127 86 47
298.456829, 127.0.0.1, /block 126 86 52
298.483729, 127.0.0.1, /block 125 86 59
298.513325, 127.0.0.1, /block 126 85 59
298.540475, 127.0.0.1, /block 127 85 60
298.567679, 127.0.0.1, /block 127 85 51
298.595546, 127.0.0.1, /block 127 84 46
298.623541, 127.0.0.1, /block 127 83 48
298.652074, 127.0.0.1, /block 127 81 50
298.679795, 127.0.0.1, /block 127 80 45
298.708645, 127.0.0.1, /block 127 79 38
298.735188, 127.0.0.1, /block 127 77 44
298.764067, 127.0.0.1, /block 127 77 46
298.791750, 127.0.0.1, /block 127 77 42
298.820725, 127.0.0.1, /block 127 76 45
298.847806, 127.0.0.1, /block 127 76 47
298.875695, 127.0.0.1, /block 127 76 47
298.903755, 127.0.0.1, /block 127 76 48
298.931053, 127.0.0.1, /block 127 76 45
298.960419, 127.0.0.1, /block 127 76 46
298.988207, 127.0.0.1, /block 127 76 45
299.015594, 127.0.0.1, /block 127 75 47
299.044463, 127.0.0.1, /block 127 73 39
299.072623, 127.0.0.1, /block 127 72 37
299.099950, 127.0.0.1, /block 127 69 26
299.127658, 127.0.0.1, /block 127 67 32
299.156537, 127.0.0.1, /block 127 66 41
299.183349, 127.0.0.1, /block 127 65 42
299.212368, 127.0.0.1, /block 127 65 47
299.239664, 127.0.0.1, /block 127 63 37
299.266948, 127.0.0.1, /block 127 62 34
299.295440, 127.0.0.1, /block 127 62 32
299.324527, 127.0.0.1, /block 127 58 29
299.351250, 127.0.0.1, /block 127 57 30
299.379511, 127.0.0.1, /block 127 57 30
299.408786, 127.0.0.1, /block 127 57 31
299.435966, 127.0.0.1, /block 127 57 33
299.463762, 127.0.0.1, /block 127 56 37
299.491755, 127.0.0.1, /block 127 54 40
299.519792, 127.0.0.1, /block 127 52 40
299.548174, 127.0.0.1, /block 127 51 45
299.575559, 127.0.0.1, /block 127 49 37
299.604101, 127.0.0.1, /block 127 48 46
299.631711, 127.0.0.1, /block 127 47 41
299.659675, 127.0.0.1, /block 127 46 42
299.688236, 127.0.0.1, /block 127 46 43
299.715450, 127.0.0.1, /block 127 44 39
299.743693, 127.0.0.1, /block 127 43 37
299.772534, 127.0.0.1, /block 127 42 32
299.800041, 127.0.0.1, /block 127 39 34
299.827996, 127.0.0.1, /block 127 37 34
299.855510, 127.0.0.1, /block 127 36 33
299.883873, 127.0.0.1, /block 127 35 38
299.912600, 127.0.0.1, /block 127 34 35
299.939875, 127.0.0.1, /block 127 33 42
299.967067, 127.0.0.1, /block 127 32 36
299.996307, 127.0.0.1, /block 127 28 41
300.023777, 127.0.0.1, /block 127 27 42
300.052088, 127.0.0.1, /block 127 26 46
300.079554, 127.0.0.1, /block 127 25 53
300.108142, 127.0.0.1, /block 127 24 51
300.135851, 127.0.0.1, /block 127 23 50
300.163011, 127.0.0.1, /block 126 22 50
300.192783, 127.0.0.1, /block 125 21 53
300.219962, 127.0.0.1, /block 125 19 61
300.248021, 127.0.0.1, /block 125 18 65
300.275929, 127.0.0.1, /block 124 18 67
300.304574, 127.0.0.1, /block 123 16 75
300.331976, 127.0.0.1, /block 122 15 75
300.359256, 127.0.0.1, /block 121 14 67
300.387846, 127.0.0.1, /block 120 13 62
300.415906, 127.0.0.1, /block 119 12 55
300.444530, 127.0.0.1, /block 119 12 48
300.471630, 127.0.0.1, /block 117 9 45
300.500475, 127.0.0.1, /block 115 8 49
300.527802, 127.0.0.1, /block 114 8 59
300.555068, 127.0.0.1, /block 113 7 65
300.584362, 127.0.0.1, /block 111 7 70
300.611932, 127.0.0.1, /block 110 7 72
300.640666, 127.0.0.1, /block 107 5 71
